R
61039.607142857145
61391.607142857145
61731.392857142855
62053.67857142857
62358.46428571428
62661.32142857143
62962.25
63243.642857142855
63505.5
63750.142857142855
63977.57142857143
64197.78571428572
64410.78571428572
64617.07142857143
64816.642857142855
65001.857142857145
65172.71428571428
65341.67857142857
65508.75
65670.71428571429
65827.57142857143
65978.82142857143
66126.10714285714
66275.71428571429
66427.64285714286
66571.5
66707.28571428571
66840.67857142857
66971.67857142857
67098.78571428571
67222.0
67341.60714285714
67457.60714285714
67573.60714285714
67689.60714285714
67806.46428571429
67924.89285714286
68038.10714285714
68146.10714285714
68255.14285714286
68365.21428571429
68474.14285714286
68581.92857142857
68686.78571428571
68788.71428571429
68888.42857142857
68985.92857142857
69083.42857142857
69180.92857142857
69278.78571428571
69375.14285714286
69474.35714285714
69576.42857142857
69678.25
69779.82142857143
69881.25
69982.53571428571
70082.96428571429
70182.53571428571
70288.10714285714
70399.67857142857
70512.21428571429
70625.71428571429
70742.28571428571
70861.42857142857
70978.25
71092.75
71211.67857142857
71335.03571428571
71462.67857142857
71594.60714285714
71731.67857142857
71873.89285714286
72014.42857142857
72153.28571428571
72291.92857142857
72430.35714285714
72568.67857142857
72706.89285714286
72852.85714285714
73006.57142857143
73158.75
73309.39285714286
73459.14285714286
73608.0
73755.39285714286
73901.32142857143
74046.21428571429
74190.07142857143
74333.17857142857
74475.53571428571
74617.75
74760.60714285714
74895.53571428571
75022.53571428571
75145.89285714286
75265.60714285714
75386.96428571429
75509.96428571429
75632.96428571429
75755.96428571429
75875.85714285714
75992.64285714286
76109.42857142857
76226.21428571429
76338.96428571429
76446.89285714286
76549.96428571429
76652.39285714286
76749.5
76841.28571428571
76933.53571428571
77026.25
77115.10714285714
77200.10714285714
77284.28571428571
77367.64285714286
77451.0
77534.35714285714
77617.71428571429
77701.07142857143
77780.25
77853.75
77926.53571428571
77998.60714285714
78071.78571428571
78146.07142857143
78228.53571428571
78319.17857142857
78409.82142857143
78500.46428571429
78591.10714285714
78681.75
78772.39285714286
78863.03571428571
78953.67857142857
79041.60714285714
79135.57142857143
79237.78571428571
79339.60714285714
79441.03571428571
79544.96428571429
79651.39285714286
79757.82142857143
79864.25
79970.67857142857
80077.10714285714
80183.53571428571
80289.96428571429
80396.39285714286
80508.17857142857
80610.96428571429
80702.53571428571
80806.46428571429
80922.75
81045.28571428571
81174.07142857143
81302.85714285714
81431.64285714286
81560.42857142857
81689.21428571429
81818.0
81946.78571428571
82075.57142857143
82199.0
82320.64285714286
82447.78571428571
82576.85714285714
82707.85714285714
82866.57142857143
83053.0
83239.42857142857
83425.85714285714
83612.28571428571
83798.71428571429
83985.14285714286
84171.57142857143
84358.0
84544.42857142857
84730.85714285714
84910.0
85056.17857142857
85189.25
85351.03571428571
85541.53571428571
85738.0
85940.42857142857
86142.85714285714
86345.28571428571
86547.71428571429
86750.14285714286
86952.57142857143
87155.0
87357.42857142857
87559.85714285714
87762.28571428571
87944.85714285714
88152.75
88386.39285714286
88614.07142857143
88835.78571428571
89057.5
89279.21428571429
89500.92857142857
89722.64285714286
89944.35714285714
90166.07142857143
90387.78571428571
90609.5
90863.89285714286
91264.25
91663.71428571429
92061.85714285714
92460.0
92858.14285714286
93256.28571428571
93654.42857142857
94052.57142857143
94450.71428571429
94848.85714285714
95247.0
95645.14285714286
96083.21428571429
96581.0
97025.21428571429
97498.46428571429
98000.75
98503.03571428571
99005.32142857143
99507.60714285714
100009.89285714286
100512.17857142857
101014.46428571429
101516.75
102072.32142857143
102762.60714285714
103547.67857142857
104448.71428571429
105465.71428571429
106525.28571428571
107627.42857142857
108808.53571428571
110068.60714285714
111328.67857142857
112588.75
113848.82142857143
115108.89285714286
116455.85714285714
117860.21428571429
119274.60714285714
120699.03571428571
122170.39285714286
123688.67857142857
125292.46428571429
126981.75
128677.46428571429
130379.60714285714
132081.75
133783.89285714287
135486.0357142857
137266.39285714287
139178.7857142857
141199.42857142858
143239.64285714287
145299.42857142858
147341.57142857142
149366.07142857142
151486.0357142857
153701.4642857143
155937.2857142857
158193.5
160449.7142857143
162705.92857142858
164962.14285714287
167140.14285714287
169129.64285714287
171026.7142857143
172994.14285714287
175031.92857142858
177187.2857142857
179460.2142857143
181625.7142857143
183683.7857142857
185742.9642857143
187803.25
189896.17857142858
192021.75
194147.32142857142
196272.89285714287
198723.0
201472.57142857142
204281.07142857142
207148.5
209897.2857142857
212527.42857142858
215121.4642857143
217679.39285714287
220130.42857142858
222474.57142857142
224805.25
227133.75
229527.25
231985.75
234417.5357142857
236751.60714285713
239178.42857142858
241698.0
244230.5
246775.92857142858
249353.10714285713
251962.0357142857
254590.75
257239.25
259909.7857142857
262591.0714285714
265429.03571428574
268423.6785714286
271277.35714285716
273990.0714285714
276664.75
279301.39285714284
281958.14285714284
284635.0
287420.10714285716
290313.46428571426
293334.0
296481.71428571426
299669.75
302898.10714285716
305982.78571428574
308923.78571428574
311990.39285714284
315182.60714285716
318357.53571428574
321515.1785714286
324817.35714285716
328264.0714285714
331664.28571428574
335018.0
338388.53571428574
341775.89285714284
345119.53571428574
348419.46428571426
351814.75
355305.39285714284
358742.35714285716
362125.64285714284
365597.9285714286
369159.21428571426
372532.5
375717.78571428574
378767.5714285714
381681.85714285716
384474.4285714286
387145.28571428574
389808.60714285716
392464.39285714284
395200.5714285714
398017.14285714284
400951.4285714286
404003.4285714286
406939.64285714284
409760.0714285714
412657.89285714284
415633.10714285716
418577.6785714286
421491.60714285716
424438.64285714284
427418.78571428574
430368.64285714284
433288.21428571426
436218.5714285714
439163.71428571426
442011.71428571426
444762.5714285714
447392.5714285714
449901.71428571426
452394.5714285714
454871.14285714284
457450.96428571426
460134.03571428574
462891.75
465724.10714285716
468556.46428571426
471388.8214285714
474092.71428571426
476683.0
479202.85714285716
481652.28571428574
484161.14285714284
486729.4285714286
489207.5
491595.35714285716
493938.8214285714
496237.89285714284
498438.71428571426
500541.28571428574
502643.85714285716
504746.4285714286
506712.9285714286
508542.85714285716
510360.9285714286
512167.14285714284
513910.4285714286
515590.78571428574
517267.71428571426
518941.21428571426
520583.8214285714
522195.53571428574
523805.96428571426
525415.1071428572
527024.25
528633.3928571428
530242.5357142857
531872.9642857143
533459.9285714285
535003.4285714285
536521.75
538014.8928571428
539451.2142857143
540830.7142857143
542253.9642857143
543720.9642857143
545176.4642857143
546620.4642857143
548064.4642857143
549508.4642857143
550952.4642857143
552401.3928571428
553849.3214285715
555296.25
556750.3571428572
558211.6428571428
559678.9642857143
561152.3214285715
562595.2857142857
564007.8571428572
565445.3928571428
566907.8928571428
568370.3928571428
569832.8928571428
571295.3928571428
572713.3214285715
574060.5
575399.0714285715
576742.75
578091.5357142857
579469.9642857143
580878.0357142857
582329.5
583824.3571428572
585293.8928571428
586738.1071428572
588182.3214285715
589626.5357142857
591070.75
592514.9642857143
594005.6071428572
595526.1785714285
597068.25
598631.8214285715
600206.8214285715
601793.25
603391.7857142857
605002.4285714285
606633.75
608285.75
609937.75
611589.75
613241.75
614893.75
616592.8214285715
618358.0357142857
620114.3928571428
621861.8928571428
623636.5357142857
625438.3214285715
627275.0357142857
629146.6785714285
631034.6428571428
632938.9285714285
634843.2142857143
636747.5
638651.7857142857
640556.0714285715
642460.8928571428
644392.8928571428
646324.2142857143
648254.8571428572
650271.0714285715
652372.8571428572
654411.6428571428
656387.4285714285
658352.0
660305.3571428572
662258.7142857143
664212.0714285715
666165.4285714285
668118.7857142857
670017.2142857143
671861.8571428572
673722.6785714285
675599.6785714285
677441.3928571428
679247.8214285715
681133.5
683098.4285714285
685101.7142857143
687143.3571428572
689185.0
691226.6428571428
693268.2857142857
695313.6428571428
697459.1785714285
699612.3928571428
701842.6071428572
704149.8214285715
706246.6428571428
708133.0714285715
710018.3571428572
711902.5
714026.4642857143
716390.25
718754.0357142857
721117.8214285715
723481.6071428572
725841.6785714285
728250.1428571428
730760.7857142857
733300.3214285715
735868.75
738418.2857142857
740948.9285714285
743739.6428571428
746790.4285714285
749498.8214285715
751864.8214285715
754242.8928571428
756727.4642857143
759321.1428571428
762023.9285714285
764801.3214285715
767599.5357142857
770430.25
773293.4642857143
776127.25
778931.6071428572
781540.5
783953.9285714285
786685.6071428572
789735.5357142857
792773.3928571428
795704.75
798527.0
801316.1428571428
804030.8928571428
806671.25
809274.3571428572
811840.2142857143
814707.9642857143
817877.6071428572
821061.6428571428
824260.0714285715
827255.25
830047.1785714285
832843.5
835644.2142857143
838604.3214285715
841647.8214285715
844785.2857142857
848016.7142857143
851254.0
854497.1428571428
857634.3928571428
860665.75
863670.4642857143
866648.5357142857
869611.5
872559.3571428572
875555.3214285715
878599.3928571428
881623.5714285715
884627.8571428572
887509.8571428572
890269.5714285715
893067.75
895904.3928571428
898766.25
901653.3214285716
904450.3571428573
907157.3571428573
909906.8571428573
912698.8571428573
915446.1071428573
918148.6071428573
920867.1785714288
923601.8214285716
926400.9285714288
929264.5000000001
932035.4285714288
934713.7142857144
937168.4285714288
939399.5714285715
941528.0357142857
943553.8214285715
945802.4285714285
948273.8571428572
950767.1428571428
953282.2857142857
955842.8928571428
958448.9642857143
960967.25
963397.75
965814.7857142857
968218.3571428572
970629.5357142857
973048.3214285715
975537.8928571428
978098.25
980631.1428571428
983136.5714285715
985645.75
988158.6785714285
990570.3571428572
992880.7857142857
995201.25
997531.75
999824.1071428572
1002078.3214285715
1004463.2142857143
1006978.7857142857
1009283.8928571428
1011378.5357142857
1013375.2142857143
1015273.9285714285
1017189.4285714285
1019121.7142857143
1021072.7857142857
1023042.6428571428
1024828.3928571428
1026430.0357142857
1028013.8928571428
1029579.9642857143
1031028.25
1032358.75
1033872.9285714285
1035570.7857142857
1037072.8214285715
1038379.0357142857
1039661.75
1040920.9642857143
1042108.6785714285
1043224.8928571428
1044394.2857142857
1045616.8571428572
1046673.0714285715
1047562.9285714285
1048483.4642857143
1049434.6785714286
1050192.4642857143
1050756.8214285714
1051282.5
1051769.5
1052305.892857143
1052891.6785714286
1053487.357142857
1054092.9285714286
1054710.1785714286
1055339.107142857
1056003.142857143
1056702.2857142857
1057361.5714285714
1057981.0
1058635.75
1059325.8214285714
1060058.2142857143
1060832.9285714286
1061541.142857143
1062182.857142857
1062788.7857142857
1063358.9285714286
1063862.642857143
1064299.9285714286
1064719.6785714286
1065121.892857143
1065520.4285714286
1065915.2857142857
1066315.25
1066720.3214285714
1067080.6785714286
1067396.3214285714
1067710.6785714286
1068023.75
1068316.357142857
1068588.5
1068817.75
1069004.107142857
1069161.8214285714
1069291.9642857143
1069425.892857143
1069563.607142857
1069735.9642857143
1069942.9642857143
1070147.0714285714
1070348.2857142857
1070543.5
1070734.2857142857
1070946.1785714286
1071179.1785714286
1071433.9285714286
1071710.4285714286
1072000.5357142857
1072303.1785714286
1072622.9642857143
1072959.892857143
1073218.857142857
1073399.857142857
1073580.857142857
1073761.857142857
1073940.607142857
1074115.5357142857
1074268.642857143
1074399.9285714286
1074509.4642857143
1074605.5357142857
1074704.4642857143
1074806.25
1074903.5714285714
1074996.4285714286
1075099.107142857
1075211.607142857
1075324.107142857
1075436.607142857
1075549.107142857
1075661.607142857
1075774.107142857
1075886.607142857
1076005.1785714286
1076129.75
1076245.892857143
1076353.607142857
1076465.857142857
1076582.642857143
1076705.9642857143
1076835.8214285714
1076965.6785714286
1077095.5357142857
1077225.392857143
1077355.25
1077485.107142857
1077614.9642857143
1077738.75
1077848.25
1077948.5714285714
1078050.7142857143
1078159.9285714286
1078276.2142857143
1078388.8214285714
1078497.75
1078606.6785714286
1078715.607142857
1078824.5357142857
1078933.4642857143
1079042.392857143
1079151.3214285714
1079267.0714285714
1079410.142857143
1079573.2142857143
1079745.2857142857
1079918.5714285714
1080093.0714285714
1080271.5714285714
1080454.0714285714
1080636.5714285714
1080819.0714285714
1081001.5714285714
1081184.0714285714
1081366.5714285714
1081549.0714285714
1081740.25
1081935.3214285714
1082146.2857142857
1082373.142857143
1082617.642857143
1082879.7857142857
1083149.4642857143
1083426.6785714286
1083703.892857143
1083981.107142857
1084258.3214285714
1084535.5357142857
1084812.75
1085093.3214285714
1085381.142857143
1085660.5
1085938.0
1086213.642857143
1086481.642857143
1086742.0
1087036.0357142857
1087363.75
1087691.4642857143
1088019.1785714286
1088346.892857143
1088674.607142857
1089002.3214285714
1089333.0357142857
1089680.8214285714
1090045.6785714286
1090413.0714285714
1090783.0
1091159.5357142857
1091542.6785714286
1091905.0357142857
1092246.607142857
1092588.1785714286
1092929.75
1093271.3214285714
1093612.892857143
1094008.5714285714
1094457.7142857143
1094921.4285714286
1095399.7142857143
1095891.7142857143
1096397.4285714286
1096915.607142857
1097446.25
1097939.5714285714
1098395.5714285714
1098851.5714285714
1099307.5714285714
1099763.892857143
1100230.3214285714
1100708.9285714286
1101194.0
1101668.392857143
1102132.107142857
1102601.357142857
1103076.142857143
1103510.2142857143
1103903.5714285714
1104342.107142857
1104825.8214285714
1105309.5357142857
1105793.25
1106276.642857143
1106752.5
1107245.4642857143
1107755.5357142857
1108261.4642857143
1108763.25
1109250.7142857143
1109723.857142857
1110196.4285714286
1110668.4285714286
1111146.25
1111629.892857143
1112118.0
1112610.5714285714
1113119.5
1113642.2142857143
1114155.2142857143
1114658.5
1115175.25
1115705.4642857143
1116249.107142857
1116806.1785714286
1117359.0714285714
1117907.7857142857
1118458.5
1119011.2142857143
1119573.8214285714
1120146.3214285714
1120710.25
1121265.607142857
1121826.142857143
1122391.857142857
1122948.6785714286
1123496.607142857
1124034.4642857143
1124562.25
1125089.107142857
1125615.0357142857
1126123.892857143
1126615.6785714286
1127093.107142857
1127556.1785714286
1128011.4642857143
1128458.9642857143
1128870.8214285714
1129247.0357142857
1129610.0714285714
1129959.9285714286
1130287.357142857
1130592.357142857
1130890.642857143
1131182.2142857143
1131472.607142857
1131761.8214285714
1132068.892857143
1132393.8214285714
1132718.75
1133043.6785714286
1133325.392857143
1133613.5357142857
1133894.142857143
1134167.2142857143
1134451.8214285714
1134747.9642857143
1135035.0357142857
1135313.0357142857
1135600.0
1135895.9285714286
1136190.8214285714
1136484.6785714286
1136778.5357142857
1137072.392857143
1137381.7142857143
1137695.7857142857
1138012.2142857143
1138331.0
1138648.9642857143
1138966.107142857
1139284.0357142857
1139602.75
1139936.8214285714
1140286.25
1140618.857142857
1140934.642857143
1141250.4285714286
1141566.2142857143
1141866.5357142857
1142112.4642857143
1142359.642857143
1142652.5
1142940.9285714286
1143224.9285714286
1143506.892857143
1143786.8214285714
1144049.9642857143
1144296.3214285714
1144554.0357142857
1144823.107142857
1145092.1785714286
1145361.25
1145630.3214285714
1145929.4642857143
1146233.7142857143
1146498.642857143
1146756.0
1147005.7857142857
1147260.75
1147520.892857143
1147820.0
1148158.0714285714
1148484.7857142857
1148800.142857143
1149115.5
1149430.857142857
1149746.2142857143
1150031.5
1150308.7142857143
1150598.5714285714
1150902.1785714286
1151219.5357142857
1151538.4285714286
1151858.857142857
1152202.7857142857
1152570.2142857143
1152951.857142857
1153347.7142857143
1153743.5714285714
1154139.4285714286
1154535.2857142857
1154931.142857143
1155340.142857143
1155753.2142857143
1156162.8214285714
1156568.9642857143
1156968.1785714286
1157360.4642857143
1157718.7142857143
1158042.9285714286
1158352.9285714286
1158648.7142857143
1158944.5
1159240.2857142857
1159536.0714285714
1159831.857142857
1160127.142857143
1160427.4285714286
1160739.5357142857
1161063.4642857143
1161401.857142857
1161754.7142857143
1162102.5
1162445.2142857143
1162787.9285714286
1163130.642857143
1163473.357142857
1163816.0714285714
1164158.7857142857
1164505.9285714286
1164858.5714285714
1165199.5714285714
1165538.142857143
1165874.2857142857
1166221.607142857
1166580.107142857
1166961.892857143
1167366.9642857143
1167782.7142857143
1168209.142857143
1168635.5714285714
1169062.0
1169500.642857143
1169952.4285714286
1170434.5357142857
1170946.9642857143
1171418.5714285714
1171849.357142857
1172401.7142857143
1173124.357142857
1173853.642857143
1174589.5714285714
1175314.8214285714
1176029.392857143
1176743.9642857143
1177458.5357142857
1178160.892857143
1178845.6785714286
1179457.9285714286
1179997.642857143
1180537.357142857
1181077.0714285714
1181729.5714285714
1182460.2857142857
1183234.7142857143
1184052.857142857
1184871.0
1185689.142857143
1186507.2857142857
1187325.4285714286
1188143.5714285714
1188961.7142857143
1189779.857142857
1190598.0
1191416.142857143
1192234.2857142857
1192789.8214285714
1193068.607142857
1193279.607142857
1193567.25
1194006.9285714286
1194598.642857143
1195190.357142857
1195782.0714285714
1196373.7857142857
1196965.5
1197557.2142857143
1198148.9285714286
1198846.9285714286
1199684.357142857
1200535.642857143
1201400.7857142857
1202623.7857142857
1204060.2142857143
1205344.607142857
1206476.9642857143
1207609.3214285714
1208741.6785714286
1209874.0357142857
1211006.392857143
1212138.75
1213271.107142857
1214297.1785714286
1215213.4642857143
1216190.7142857143
1217228.9285714286
1218261.2857142857
1219287.7857142857
1220417.6785714286
1221650.9642857143
1222884.25
1224117.5357142857
1225350.8214285714
1226762.25
1228173.6785714286
1229585.107142857
1231683.5
1234655.0714285714
1237736.607142857
1240928.107142857
1244794.2857142857
1249335.142857143
1253803.7857142857
1258200.2142857143
1262596.642857143
