S
10327999.535714285
10327999.464285715
10327999.392857144
10327999.32142857
10327999.25
10327999.17857143
10327999.107142856
10327999.035714285
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327999.0
10327998.964285715
10327998.892857144
10327998.785714285
10327998.642857144
10327998.214285715
10327997.5
10327996.67857143
10327995.75
10327994.82142857
10327993.892857144
10327992.785714285
10327991.5
10327989.75
10327987.535714285
10327984.285714285
10327980.0
10327974.857142856
10327968.857142856
10327961.035714285
10327951.392857144
10327940.67857143
10327928.892857144
10327915.464285715
10327900.392857144
10327881.892857144
10327859.964285715
10327835.0
10327807.0
10327773.07142857
10327733.214285715
10327688.857142856
10327640.0
10327587.82142857
10327532.32142857
10327475.464285715
10327417.25
10327358.214285715
10327298.357142856
10327239.142857144
10327180.57142857
10327121.25
10327061.17857143
10327002.92857143
10326946.5
10326890.357142856
10326834.5
10326777.642857144
10326719.785714285
10326659.607142856
10326597.107142856
10326532.857142856
10326466.857142856
10326397.32142857
10326324.25
10326247.214285715
10326166.214285715
10326079.17857143
10325986.107142856
10325887.92857143
10325784.642857144
10325674.75
10325558.25
10325435.892857144
10325307.67857143
10325173.67857143
10325033.892857144
10324885.75
10324729.25
10324564.035714285
10324390.107142856
10324210.035714285
10324023.82142857
10323828.035714285
10323622.67857143
10323408.857142856
10323186.57142857
10322962.25
10322735.892857144
10322507.392857144
10322276.75
10322047.07142857
10321818.357142856
10321580.17857143
10321332.535714285
10321078.892857144
10320819.25
10320556.357142856
10320290.214285715
10320029.357142856
10319773.785714285
10319516.857142856
10319258.57142857
10318995.857142856
10318728.714285715
10318459.857142856
10318189.285714285
10317928.0
10317676.0
10317425.785714285
10317177.357142856
10316929.714285715
10316682.857142856
10316427.607142856
10316163.964285715
10315895.42857143
10315622.0
10315351.285714285
10315083.285714285
10314814.42857143
10314544.714285715
10314266.857142856
10313980.857142856
10313690.607142856
10313396.107142856
10313096.785714285
10312792.642857144
10312485.214285715
10312174.5
10311865.892857144
10311559.392857144
10311256.035714285
10310955.82142857
10310651.964285715
10310344.464285715
10310035.714285715
10309725.714285715
10309413.0
10309097.57142857
10308786.5
10308479.785714285
10308181.964285715
10307893.035714285
10307610.32142857
10307333.82142857
10307058.714285715
10306785.0
10306514.357142856
10306246.785714285
10305982.25
10305720.75
10305461.17857143
10305203.535714285
10304940.57142857
10304672.285714285
10304397.964285715
10304117.607142856
10303829.75
10303534.392857144
10303238.392857144
10302941.75
10302645.892857144
10302350.82142857
10302052.285714285
10301750.285714285
10301449.964285715
10301151.32142857
10300857.25
10300567.75
10300278.714285715
10299990.142857144
10299706.964285715
10299429.17857143
10299152.107142856
10298875.75
10298600.285714285
10298325.714285715
10298054.285714285
10297786.0
10297513.785714285
10297237.642857144
10296963.17857143
10296690.392857144
10296423.17857143
10296161.535714285
10295898.285714285
10295633.42857143
10295370.32142857
10295108.964285715
10294845.464285715
10294579.82142857
10294311.32142857
10294039.964285715
10293768.892857144
10293498.107142856
10293221.464285715
10292938.964285715
10292647.857142856
10292348.142857144
10292047.392857144
10291745.607142856
10291441.857142856
10291136.142857144
10290824.785714285
10290507.785714285
10290185.285714285
10289857.285714285
10289520.5
10289174.92857143
10288819.892857144
10288455.392857144
10288077.57142857
10287686.42857143
10287282.857142856
10286866.857142856
10286443.82142857
10286013.75
10285582.642857144
10285150.5
10284717.035714285
10284282.25
10283833.5
10283370.785714285
10282899.0
10282418.142857144
10281930.75
10281436.82142857
10280933.892857144
10280421.964285715
10279911.607142856
10279402.82142857
10278893.75
10278384.392857144
10277865.32142857
10277336.535714285
10276807.035714285
10276276.82142857
10275739.42857143
10275194.857142856
10274654.57142857
10274118.57142857
10273594.5
10273082.357142856
10272573.67857143
10272068.464285715
10271559.142857144
10271045.714285715
10270528.714285715
10270008.142857144
10269479.035714285
10268941.392857144
10268411.535714285
10267889.464285715
10267367.57142857
10266845.857142856
10266322.107142856
10265796.32142857
10265267.17857143
10264734.67857143
10264204.82142857
10263677.607142856
10263168.285714285
10262676.857142856
10262221.535714285
10261802.32142857
10261404.142857144
10261027.0
10260668.07142857
10260327.357142856
10260000.607142856
10259687.82142857
10259378.607142856
10259072.964285715
10258784.285714285
10258512.57142857
10258259.785714285
10258025.92857143
10257797.5
10257574.5
10257364.107142856
10257166.32142857
10256980.142857144
10256805.57142857
10256633.0
10256462.42857143
10256299.32142857
10256143.67857143
10255990.92857143
10255841.07142857
10255690.0
10255537.714285715
10255394.214285715
10255259.5
10255127.142857144
10254997.142857144
10254870.17857143
10254746.25
10254626.5
10254510.92857143
10254395.214285715
10254279.357142856
10254164.892857144
10254051.82142857
10253941.82142857
10253834.892857144
10253727.607142856
10253619.964285715
10253514.035714285
10253409.82142857
10253306.392857144
10253203.75
10253103.0
10253004.142857144
10252907.714285715
10252813.714285715
10252721.857142856
10252632.142857144
10252540.392857144
10252446.607142856
10252352.67857143
10252258.607142856
10252161.607142856
10252061.67857143
10251961.892857144
10251862.25
10251756.714285715
10251645.285714285
10251534.0
10251422.857142856
10251308.357142856
10251190.5
10251070.857142856
10250949.42857143
10250823.57142857
10250693.285714285
10250560.285714285
10250424.57142857
10250284.5
10250140.07142857
10249997.17857143
10249855.82142857
10249713.214285715
10249569.357142856
10249424.392857144
10249278.32142857
10249129.25
10248977.17857143
10248824.464285715
10248671.107142856
10248518.285714285
10248366.0
10248215.0
10248065.285714285
10247916.785714285
10247769.5
10247622.57142857
10247476.0
10247330.214285715
10247185.214285715
10247043.892857144
10246906.25
10246771.892857144
10246640.82142857
10246510.82142857
10246381.892857144
10246254.607142856
10246128.964285715
10246005.67857143
10245884.75
10245764.035714285
10245643.535714285
10245523.035714285
10245402.535714285
10245285.32142857
10245171.392857144
10245061.285714285
10244955.0
10244853.392857144
10244756.464285715
10244663.785714285
10244575.357142856
10244487.964285715
10244401.607142856
10244315.57142857
10244229.857142856
10244144.57142857
10244059.714285715
10243976.67857143
10243895.464285715
10243815.357142856
10243736.357142856
10243654.357142856
10243569.357142856
10243481.392857144
10243390.464285715
10243298.107142856
10243204.32142857
10243109.857142856
10243014.714285715
10242918.75
10242821.964285715
10242722.857142856
10242621.42857143
10242516.392857144
10242407.75
10242300.25
10242193.892857144
10242086.5
10241978.07142857
10241868.392857144
10241757.464285715
10241645.142857144
10241531.42857143
10241416.464285715
10241300.25
10241182.035714285
10241061.82142857
10240941.035714285
10240819.67857143
10240693.5
10240562.5
10240426.285714285
10240284.857142856
10240140.82142857
10239994.17857143
10239846.57142857
10239698.0
10239547.785714285
10239395.92857143
10239238.857142856
10239076.57142857
10238906.32142857
10238728.107142856
10238544.5
10238355.5
10238159.607142856
10237956.82142857
10237752.392857144
10237546.32142857
10237339.035714285
10237130.535714285
10236918.035714285
10236701.535714285
10236478.785714285
10236249.785714285
10236015.92857143
10235777.214285715
10235535.17857143
10235289.82142857
10235041.535714285
10234790.32142857
10234534.25
10234273.32142857
10234012.785714285
10233752.642857144
10233492.642857144
10233232.785714285
10232966.75
10232694.535714285
10232417.25
10232134.892857144
10231845.357142856
10231548.642857144
10231249.392857144
10230947.607142856
10230644.107142856
10230338.892857144
10230033.5
10229727.92857143
10229412.964285715
10229088.607142856
10228759.607142856
10228425.964285715
10228087.42857143
10227744.0
10227398.142857144
10227049.857142856
10226687.42857143
10226310.857142856
10225927.57142857
10225537.57142857
10225141.857142856
10224740.42857143
10224334.214285715
10223923.214285715
10223498.892857144
10223061.25
10222602.07142857
10222121.357142856
10221613.357142856
10221078.07142857
10220518.214285715
10219933.785714285
10219321.5
10218681.357142856
10218034.32142857
10217380.392857144
10216715.82142857
10216040.607142856
10215325.214285715
10214569.642857144
10213749.142857144
10212863.714285715
10211921.285714285
10210921.857142856
10209844.25
10208688.464285715
10207478.75
10206215.107142856
10204923.5
10203603.92857143
10202266.5
10200911.214285715
10199513.285714285
10198072.714285715
10196593.107142856
10195074.464285715
10193502.892857144
10191878.392857144
10190239.67857143
10188586.75
10186881.535714285
10185124.035714285
10183337.964285715
10181523.32142857
10179631.67857143
10177663.035714285
10175662.642857144
10173630.5
10171554.535714285
10169434.75
10167285.67857143
10165107.32142857
10162847.67857143
10160506.75
10158199.32142857
10155925.392857144
10153669.892857144
10151432.82142857
10149237.92857143
10147085.214285715
10144933.892857144
10142783.964285715
10140660.75
10138564.25
10136394.714285715
10134152.142857144
10131955.0
10129803.285714285
10127616.607142856
10125394.964285715
10123143.285714285
10120861.57142857
10118532.25
10116155.32142857
10113734.964285715
10111271.17857143
10108767.92857143
10106225.214285715
10103707.714285715
10101215.42857143
10098687.285714285
10096123.285714285
10093583.107142856
10091066.75
10088538.57142857
10085998.57142857
10083472.75
10080961.107142856
10078444.285714285
10075922.285714285
10073383.107142856
10070826.75
10068267.42857143
10065705.142857144
10063111.57142857
10060486.714285715
10057824.75
10055125.67857143
10052460.535714285
10049829.32142857
10047187.32142857
10044534.535714285
10041823.642857144
10039054.642857144
10036219.535714285
10033318.32142857
10030427.57142857
10027547.285714285
10024653.464285715
10021746.107142856
10018778.964285715
10015752.035714285
10012680.32142857
10009563.82142857
10006456.17857143
10003357.392857144
10000274.5
9997207.5
9994125.285714285
9991027.857142856
9987825.17857143
9984517.25
9981202.17857143
9977879.964285715
9974594.5
9971345.785714285
9968072.25
9964773.892857144
9961417.464285715
9958002.964285715
9954602.964285715
9951217.464285715
9947740.82142857
9944173.035714285
9940769.67857143
9937530.75
9934474.82142857
9931601.892857144
9928819.785714285
9926128.5
9923456.642857144
9920804.214285715
9918082.82142857
9915292.464285715
9912420.785714285
9909467.785714285
9906547.535714285
9903660.035714285
9900702.42857143
9897674.714285715
9894653.25
9891638.035714285
9888638.392857144
9885654.32142857
9882686.333617358
9879734.4294235
9876786.287418427
9873841.90760214
9870944.754260356
9868094.827393068
9865438.734143136
9862976.474510564
9860508.762781063
9858035.59895463
9855452.590174127
9852759.736439554
9849988.002036622
9847137.386965334
9844302.379036903
9841482.978251327
9838746.93460861
9836094.24810875
9833520.56160889
9831025.87510903
9828475.224323455
9825868.609252166
9823347.88703802
9820913.057681018
9818531.264038298
9816202.506109867
9813965.712467153
9811820.883110149
9809685.182026425
9807558.609215984
9805493.664678823
9803490.348414939
9801479.55328148
9799461.279278446
9797472.919262975
9795514.473235073
9793546.584051877
9791569.251713393
9789580.19050533
9787579.400427694
9785542.202909049
9783468.597949399
9781355.63952052
9779203.327622417
9777016.090826513
9774793.92913281
9772548.235398453
9770279.00962344
9767996.787522053
9765701.5690943
9763428.604340179
9761177.893259684
9758865.18585282
9756490.48211958
9754061.067774264
9751576.942816857
9748976.219366342
9746258.89742271
9743437.476985965
9740511.958056105
9737465.840633133
9734299.124717046
9731029.560307847
9727657.147405533
9724132.028867248
9720454.204692991
9716695.853454193
9712856.975150853
9708915.06978297
9704870.137350546
9700761.74398115
9696589.88967478
9692350.82443144
9688044.548251126
9683678.239705274
9679251.898793874
9674734.704088362
9670126.655588735
9665435.181866424
9660660.282921428
9655805.49446803
9650870.816506231
9645851.606178889
9640747.863486003
9635568.431616496
9630313.31057037
9624975.428919049
9619554.786662538
9614060.633800834
9608492.97033394
9602834.83197614
9597086.218727427
9591257.202016382
9585347.781843001
9579353.351064429
9573273.909680665
9567125.493405994
9560908.102240415
9554789.519561784
9548769.745370107
9542839.88680823
9536999.943876162
9531229.84514533
9525529.59061573
9519941.573144512
9514465.792731669
9509077.820805777
9503777.657366833
9498570.37384341
9493455.970235504
9488442.589400265
9483530.231337687
9478701.268490257
9473955.700857965
9469270.492726533
9464645.644095955
9460063.404966237
9455523.775337372
9451058.612352226
9446667.916010791
9442345.97202736
9438092.780401925
9433928.555420207
9429853.297082203
9425836.36253077
9421877.751765907
9417909.59445183
9413931.890588535
9409982.247318882
9406060.664642874
9402146.321131933
9398239.216786062
9394313.744462406
9390369.904160963
9386407.945881734
9382427.869624715
9378412.675389912
9374362.36317732
9370292.075844085
9366201.813390205
9362064.895466851
9357881.322074024
9353610.271783147
9349251.744594226
9344801.240507254
9340258.75952224
9335615.480210608
9330871.402572358
9326051.562321775
9321155.95945886
9316184.308269328
9311136.608753176
9306012.325196123
9300811.457598165
9295535.843884302
9290185.484054534
9284780.592394575
9279321.168904426
9273775.320726942
9268143.047862124
9262409.743167115
9256575.406641915
9250663.109715097
9244672.852386659
9238595.384656603
9232430.706524925
9226181.3894202
9219847.433342429
9213495.315872421
9207125.03701018
9200741.096755704
9194343.495108992
9187912.946355758
9181449.450496005
9174961.257529734
9168448.367456941
9161909.815991914
9155345.603134653
9148758.19317087
9142147.586100567
9135597.174780887
9129106.95921183
9122528.935020087
9115863.102205658
9109085.460768541
9102196.01070874
9095258.85916911
9088274.006149653
9081199.023078939
9074033.909956966
9066734.023926595
9059299.364987824
9051729.754569225
9044025.192670796
9036134.465006825
9028057.571577312
9020054.096819839
9012124.040734405
9004287.867606727
8996545.577436807
8988836.884510355
8981161.78882737
8973619.826102143
8966210.99633467
8958912.58523924
8951724.59281585
8944685.947635928
8937796.649699477
8931037.341863638
8924408.024128411
8917886.340691073
8911472.291551627
8905197.376710072
8899061.596166408
8893085.414206348
8887268.830829892
8881542.417465614
8875906.17411351
8870432.600773584
8865121.697445834
8859956.392701687
8854936.686541148
8850043.864678496
8845277.927113738
8840580.693602249
8835952.164144034
8831352.5530248
8826781.860244554
8822262.478660434
8817794.408272443
8813388.041937724
8809043.379656274
8804751.671428097
8800512.91725319
8796318.545702983
8792168.556777477
8788053.593333814
8783973.655371992
8779533.553144174
8774733.286650361
8769571.534461983
8764048.296579035
8758171.858715806
8751942.220872298
8745374.704477077
8738469.309530146
8731210.071745792
8723596.991124015
8715628.817664813
8707305.551368186
8698630.656519849
8689604.133119805
8680443.998577237
8671150.252892146
8661742.431778817
8652220.53523725
8642588.670410305
8632846.837297978
8623012.535900272
8613085.766217185
8603087.421105864
8593017.500566302
8582906.933169933
8572755.718916757
8562486.786378197
8552100.13555426
8541479.212204626
8530624.016329298
8519538.262213986
8508221.949858693
8496722.079263419
8485038.650428165
8473178.449067215
8461141.475180566
8448888.193053938
8436418.602687327
8423715.204080736
8410777.997234164
8397671.23214761
8384394.908821073
8370794.71201205
8356870.641720535
8342627.162232249
8328064.273547186
8313217.332808206
8298086.340015309
8282674.473739924
8266981.733982049
8251046.7635988295
8234869.562590266
8218412.523813498
8201675.647268527
8184644.7543839235
8167319.845159689
8149610.956256756
8131518.08767512
8113063.525129072
8094247.268618609
8075092.889572305
8055600.387990157
8035773.263872168
8015611.517218335
7995077.89802866
7974172.406303142
7952905.649184639
7931277.626673149
7909296.160197246
7886961.24975693
7864504.106504293
7841924.730439341
7819211.728704924
7796365.101301045
7773391.705370563
7750291.540913477
7727026.750786928
7703597.334990919
7679996.614954019
7656224.5906762285
7632286.726443263
7608183.022255121
7583903.799540375
7559449.058299025
7534753.241500719
7509816.34914546
7484653.666947533
7459265.194906937
7433675.647309387
7407885.024154884
7381879.254014854
7355658.336889299
7329141.915635361
7302329.990253041
7275270.560742338
7247963.627103252
7220431.403621497
7192673.890297075
7165429.13529451
7138697.138613803
7112448.0431120945
7086681.848789389
7061404.734217112
7036616.6993952645
7012323.530038131
6988525.226145714
6965298.930575152
6942644.643326448
6920517.828685318
6898918.486651759
6877826.652940058
6857242.327550213
6836768.006748228
6816403.690534099
6796157.986050686
6776030.893297986
6756023.162276002
6736134.7929847315
6716350.213995604
6696669.42530862
6677102.034066635
6657648.040269653
6638293.765346242
6619039.209296403
6599895.086405849
6580861.396674582
6562295.237641155
6544196.609305569
6526566.333096395
6509404.409013635
6492705.587057286
6476469.86722735
6460712.249523825
6445432.733946714
6430622.2490674425
6416280.794886013
6402410.157116709
6389010.335759533
6376077.687957339
6363612.21371013
6351356.491453978
6339310.521188886
6327473.23148628
6315844.622346162
6304425.658054245
6293216.338610528
6282213.414015013
6271416.8842677
6260825.427940016
6250439.045031962
6240258.449829251
6230283.642331885
6220518.372539862
6210962.640453183
6201215.981505662
6191278.3956973
6181143.490170955
6170811.264926623
6160283.077107164
6149558.926712578
6138635.7780285785
6127513.631055166
6116196.807220911
6104685.306525813
6092979.271827019
6081078.703124523
6068987.421846899
6056705.42799415
6044193.53324785
6031451.737607998
6018472.362503164
6005255.407933352
5991803.516755702
5978116.688970216
5964197.1745768925
5950044.973575732
5935657.585966734
5921035.011749895
5906173.750925222
5891073.803492713
5875744.06230951
5860184.527375613
5844471.867980736
5828606.084124881
5812575.997236619
5796381.607315949
5780023.0929343
5763500.454091673
5746817.619359495
5729974.588737769
5712971.326512205
5695807.832682808
5678486.46439243
5661007.221641074
5643374.747285881
5625589.041326853
5607629.837523275
5589497.135875143
5571179.00781103
5552675.453330937
5533989.901006291
5515122.350837094
5496074.088537631
5476845.114107898
5457434.820405045
5437843.207429067
